,id,tuit,G,L,B,T,O
417,1188614427584544768,Ta muy jota la foto vdd?,1,0,0,0,0
418,700690367142764544,"¿No también hay que respetar el hecho de alguien repudie a homosexuales/afroamericanos/etc? Digo, hay quien gusta de vivir odiando cosas.",1,0,0,0,1
419,970526319451746432,@ramidrink83 Al menos no es pa jotos amigo,1,0,0,0,0
420,1384311690813079552,"El mejor modo de confesar algo horrible es decir “OIGAN TODES” seguido por algo así pero deleznable.

Y bien que pueden decir donde enterraron a JFK y a Colosio luego de su parrandón homosexual. La gente solo va a leer y no superar el “todes”. url",1,0,0,0,0
421,697233941988683776,"Jotos, respétense tantito. No jodan. url",1,0,0,0,0
422,1112406515682590848,"@Stevenneira La triste retórica de las personas homosexuales victimizándose. Como bien dice Steven, ni son de otra especie ni se les ha negado nunca algún derecho. Pero se quieren adjudicar pseudoderechos en contra del bien y sentido común.",1,0,0,0,0
423,1569894978406727680,"@SimonJCCor Pobrecito..
No se le cayeron los lentes al mariquita. ?",1,0,0,0,0
424,704166321110384640,"@HebbWS Seh, la lista es SÚPER larga. Es solo que en entretenimiento te topas con gente gay en todas las esquinas que se escudan en closet",1,0,0,0,0
425,901945832412467200,"Una de las cosas más vale verga y jotas del mundo es decirle #tipa a una mujer. Mejor dile #puta, suena menos mal. Si lo haces, homie: url",1,0,0,0,1
426,1446336378732695552,Me caga que los jotos se hagan los que url,1,0,0,0,0
427,711377858132705280,Goooooooool gooooool!!!! Rayado maricon!!!!,1,0,0,0,0
428,583809022865747968,"Los rumores son ciertos; los maricas la chupan mejor que las mismas url #NadieMeLoContoYoLoVi url""",1,0,0,0,0
429,1048643984199806976,Comprobado. SER TRANS ES EFECTO SECUNDARIO DE LA CLONACIÓN. url,0,0,0,1,0
430,369466490283495424,@Carlos_Riveero @dyra_nicole aiii el puto y sus mayates jaja asta ke no la violen en campeche,1,0,0,0,0
431,582716763445407744,Ttu te estas tirando a ese trol bizco y sifilitico y yo soy la loca jajajajjajajaj,0,0,0,0,1
432,295750943620861952,“@stevenulloa1: @piko_glez  o para mayates jajaja :) como tu comprenderas jaja” jaja como tulipán jajaja,1,0,0,0,0
433,960869616225369984,@RicardoPD21 Eres marica,1,0,0,0,0
434,1086773948451217408,"@Gamborimbo76 @ElPincheJuan4 @GorillaMan06 @cero3801 @SoloPHombres @cexychics @BootyAndMuscles @TittyFucker411 @GeorgeLb66 @alonesantanagar @IsabellaSlut20 @burdubai12 @alexexpress24 @toganuncio @pepe100369 @DivX3 @maskarita4 @saulin10801 @pelon_73 @ElChicarcas6 @bootyisyummy @luisramor1 @Starkiller_36 @tranquilman @lee_ecclestone @oldenchild @DatAssNTittiez @DatAzzPhatAF @AdultModels2018 @Booty_Cartel @xculonas @GymBooty @netocardona @assplosive @manuel70m @Bumblebee_ZD @MmamaceandoO @quehembritas @BrutuslWallie @countryclub3000 @Pillus_75 @RAFAELMEDINAG @rudorivera 👍 Asi es! Nomas que no sean de caballero o de niñas y estamos bien, por que seremos medio pervertidos, pero, ni pedofilos, ni raritos! Y vengan mas culos de viejas buenisimas, no importa, colos, tamaño, ni preferencias politicas, religiosas o futbolisticas!",0,0,0,0,1
435,747119197935677440,Esta Brucita también es mariquita! 💃🏼,1,0,0,0,0
436,340226252000620544,@jc_osorio123 @MauroD_Ortega mauro marica jajaja okok.,1,0,0,0,0
437,1126723019735330816,"@AlmaDeliaMC PERO luego tienes un grupo de gente bisexual que criaron enseñando a negar una parte de su sexualidad. PERO SABEN que ahí está, y se la pasan preguntando ""si yo me enseñé a que no me gusten los hombres.. por que chingados este homosexual no puede hacer lo mismo?""",1,0,1,0,0
438,1151895375319641984,@Cruzhdz_Sergio @FelipeCalderon @MexLibre_ Chinga tu madre! Puto marica ni foto tienes! Cuando ofendas mínimo da la cara. Pocos huevos!,1,0,0,0,0
439,1079045992622813184,Solo los jotos. url,1,0,0,0,0
440,327055092173910016,“@imCarlitoo: No traten de ocultar que les gusta que le metan el pene por la cola. Eso es #SerPrincesoEs puro afeminado.”,1,0,0,0,0
441,670897956229353472,@LVidegaray Puto-Maricón @EPN @rgilzuarth @ildefonsogv Idiotas y corruptos todos @SEDENAmx Para que lo tienen de pie url,1,0,0,0,0
442,1486498570614181888,@BarbaraDurango @amelia_waldorf Desafortunadamente la mayoría de las personas proyectamos nuestros traumas y carencias en alguien más y eso no está para nada cool y súmale que los gay tienen complejo de Regina George. 🤷🏽‍♀️,1,0,0,0,0
443,1238330986980655104,"Neta no me sorprende, pero qué hueva con los gueis. Un vato bien parecido-mamado pone cosas que  al chile no dan nada de gracia y los jotos de ""Juhjugujugjug te pazas"". url",1,0,0,0,0
444,1016690612895191040,@swisingley Díselo a el transgénero que ganó miss España,0,0,0,1,0
445,743089853626089472,A ver si ya me dejas de stalkear maricon,1,0,0,0,0
446,736252327368105984,@uomodisabbia @Chivas @ReligionSagrada @RefuerzosChivas @somos_de_chivas Jajaja. Siempre se tira al piso como maricon. Ya lo confirmó,1,0,0,0,0
447,1187820746329985024,"Es de homosexuales, mostrar una foto de la mano arañada por un gato, como si se fueran a morir.",1,0,0,0,0
448,701224030544629760,Me caga lo marica que puedes llegar a ser,1,0,0,0,0
449,1194828975127838720,#MexicoVsDominicana como se ve q todo está arreglado para q México gane es falso y Rosique no seas puñal Mao guau no seas puto cabron,1,0,0,0,0
450,573225980283629568,"—Esto es un asalto, deme su dinero y nadie saldrá herido.
—¿Me van a violar?
—No, señora.
—¿Porqué no, son jotos o que?""",1,0,0,0,0
451,1422389861043122176,@angelmezaw Hazla de campos de concentración y matan a los jotos,1,0,0,0,0
452,1244861923000188928,@nandoreyes Hace rato estaba escuchando la narración que hicimos url Grité los goles como mariquita sin calzones 😂😂😂,1,0,0,0,0
453,963287512054722560,"@ArielURosas @nuxsilva Ayuññ. Pos es que me dicen: OPH, SEND NERDEZ TRANS.

Y yo de.. “AHORA APLICO MI CARTA ARIROSAS Y SU PODER” * música yugioh *",0,0,0,1,1
454,1455275991975272448,"Por grito homófobo FIFA multa a México por más de dos millones de pesos url vía @regeneracionmx
Ya está bien de defender a los homosexuales que lo único a lo que nos van a conducir es a la destrucción de la familia, DEPRAVADOS basta de su protagonismo",1,0,0,0,0
455,995867919232811008,@Dbacks ESTAN PARA LLORAR LES DEBERÍA DAR VERGÜENZA BARRIDOS POR LOS @Nationals si no tienen ganas de jugar dedíquense a otra cosa juegan como unas mariquitas 🤬🐀🤮,1,0,0,0,0
456,849838503131316224,Ahora todos piensan que soy lencha 😟😟,0,1,0,0,0
457,953840333548412800,La jota cajera casi me avienta el dinero cuando le dije que no quería redondear. 😂,1,1,0,0,0
458,600161683680534528,@Ovalf_  eso me suena a marica. :v,1,0,0,0,0
459,1169427058403028992,@Lalord_ Ya se te quitó lo marica sentida?,1,0,0,0,0
460,1017095693930860416,"Ser un maniaco depresivo no es tarea fácil, hay quien piensa que se trata solo de andar chillando con películas de perritos perdidos y la verdad va mas allá de ser un gordo marica.",1,0,0,0,0
461,706295479315730432,@castillejos_m no seas mamon  no seas localista le vas a rayados y no nos jusgas pinche joto,1,0,0,0,0
462,814940933234036736,"¿Qué pedo, putos? ¿Quién les infló tanto el ego, qué les da el valor o quién les hizo tanto daño?",1,0,0,0,0
463,1337447396691816448,"‘ Por fin saliste de tu escondite mariquita @ErickSolana 

url vía @YouTube",1,0,0,0,0
464,1148075384656793600,Oye @Vahoooz ayudame a hacerle llegar esto al joto ese de @MattMiazga3 url,1,0,0,0,0
465,704840198576705536,@SussiZambar no sea joto 😒,1,0,0,0,0
466,698265609662926848,No tarda en que las jotas liosas se pongan a hacer comparaciones al url 😋 url,1,0,0,0,0
467,703905929876484096,"@MundoLGBTTTI @LGBT @Sexybootyshd @DiosasLesbianas Por mi se pueden morir, no tengo conveniente. @Gay_of_europa url",1,1,0,0,0
468,1100546134802485248,@MsCharlotteWWE tu padre es pendejos tu pendeja marica,1,0,0,0,0
469,1322057310722818048,"Que muy machin no?
Ah muy machin no?
Marica nena, mas bien putin no?
Que muy machin no?
Ah muy machin no?
Marica nena, mas bien putin no?
Que muy machin no?
Ah muy machin no?
Marica nena, mas bien putin no?
Que muy machin no?
Ah muy machin no? url",1,0,0,0,0
470,810560414383685632,Me daría oso que mi novio se pusiera de joto con sus amigos cuando anda bien pedo @MeDicenChu @FosiZaldivar url,1,0,0,0,0
471,1174890981516353536,"@renacova A parte de los penales pésimamente ejecutados, eso no lo dicen ni @CruzAzulCD, ni los maricas de @jerryflores15 o @jesuscorona01.",1,0,0,0,0
472,808838059517181952,"Eres gay u homosexual porque tienes muchos/varios hermanos, la próxima vez que te pregunten puedes decir que es a causa de tus hermanos 🙊 url",1,0,0,0,0
473,746749045310291968,Pero quién coño iría a ver a este asqueroso travesti pitudo maullar? 😷 url,0,0,0,1,0
474,1476332586150551552,Harto de los Gays De mi y de todo 😒,1,0,0,0,0
475,1457434093776515072,"De quién es al fundillo?
Ya sal del closet puñal frustrado, no pasa nada y al contrario igual por fin puedes ser feliz en tu lamentable vida.
Te lo escribió un heterosexual 100%.
Lamentable tus comentarios homofóbicos. url",1,0,0,0,0
476,974904718098096000,Pinche viejo joto tienes como 50 años yendo a tocadas sabes que te van a empujar aguántese.,1,0,0,0,0
477,729860162937200640,@odiomistweets ya ven joto,1,0,0,0,0
478,1233468952258453504,Yo url Puto el primero que se contagie del coronavirus! 🤣🤦‍♂️🤒,1,0,0,0,0
479,1541230062460174336,"@pedroferriz3 Y todo para que??  Para que termines mordiendo almohadas.

Mayate!",1,0,0,0,0
480,1055251565056065536,@DanielaLepe_P Mariquita,1,0,0,0,0
481,1408815628069244928,"@TenochHuerta @versionextend Y lo merecen, o solo es darle un premio a alguien por ser ""gay, Moreno o Negro, madre soltera o con alguna discapacidad""? 🤔",1,0,0,0,1
482,747994084766154752,@albertochavezv #MarchaHeterosexual putas para todos y trato especial para los que todavía están indesisos y se queden en el camino machin,0,0,0,0,1
483,381290544153894912,"Vas a ir ?
Si vas a ir? 
Pero a url a tu mamy por maricon!",1,0,0,0,0
484,856955232210657280,"Existen varios tipos de homosexuales:
- Los que gustan de su mismo sexo
- Los que fuman mentolado
- Los que no le dan retwittear 
Jajaja😉😉",1,0,0,0,0
485,1182809994007384064,Pinche maricon pendejo!!!!! Neta ojalá que se url🤬🤬🤬🤬 url,1,0,0,0,0
486,1196469900774182912,@ugesaurus ¡CLARO! SE HACEN MUJERES TRANS PARA GANAR EN LAS OLIMPIADAS.,0,0,0,1,0
487,598891180676386816,Qp con esa loca lesbiana🌚😳,0,1,0,0,0
488,619955403187621888,@serchiracheta que maricon,1,0,0,0,0
489,1398382428763328512,"Los hubieras abrazado, joto url",1,0,0,0,0
490,1160755061133324288,@villanuevac Esa es lencha jajajaja,0,1,0,0,0
491,1355149318676738048,@Valerebe20 Ojalá ese puñal ya no pueda ir a USA,1,0,0,0,0
492,781617462160883712,"@FlamInkgoes ufas amigos, si no fuera algo muy gay te declaramos nuestro príncipe.",1,0,0,0,0
493,872245090961563648,Respondiendo a la pregunta: solo deja de sacarte la ceja y de hacer duckface pinche marica de mierda. url,1,0,0,0,0
494,1115736579673341952,"Si tu marido no te defiende de NADIE, Felicidades no tienes marido tienes un marica.  #SeTeniaQueDecirYseDijo",1,0,0,0,0
495,193974223159562240,@PatsTapia ?utooooooo!!!! Matarile al maricon!!!,1,0,0,0,0
496,1295555012496707584,Donde estarán esos tres chivas maricones que creyeron que por una imagen de pulido me iba a emputar?,1,0,0,0,0
497,216000055587520512,@mely_dgr fue un sábado ps creo q si tenía pelo wero jajaja le habla al jotito q vive por tu casa ya sabes quien ?,1,0,0,0,0
498,940040261203247232,"neee alchile váyanse a la verga pinches jotos, bye",1,0,0,0,0
499,229014070756524032,@LegalmentePerra @Dashoboy OSEA ESO QUE SON DOS MARICONES MEJOR HM,1,0,0,0,0
500,480425774697050112,"Como chingan con el grito de puto, si te sientes ofendido es porque esta bien pendejo no porque odiemos a los homosexuales",1,0,0,0,1
501,1399967809904463872,@Orfeumm No sea joto,1,0,0,0,0
502,1251243949341229056,@CarlosLoret @EPN @realDonaldTrump @lopezobrador_ De todos modos nadie te cree !!! Solo sabemos que eres un periodista amarillista y homosexual !!!!!,1,0,0,0,0
503,479397378974179328,"@LuisDV15 jajajaja también por maricón, jajaja alv es cierto ¿no te dolió? Es una mezcla de lo mejor del Barca y el Madrid sin Messi y CR :(",1,0,0,0,0
504,1060766900681166848,Que trapeada le dieron a la mojarra lesbiana 😂 url,0,1,0,0,0
505,672614839890534400,"Chingos de chicas guapas en GDL. Pero ridículo como hay tantas que son url No mamen, así no se puede. Es el 2015, ya.. Salgan.",0,0,0,1,0
506,1445619225507164160,No llore jota,1,0,0,0,0
507,1412442593347186688,@Anibal_Alvarado Para mi que son los maricas amarillos que se hacen pasar por Rayados para Crear un mal ambiente en torno de mis Rayados.,1,0,0,0,0
508,728206505476919296,Si algo me castra el wuevo son los maricas con complejo de Paris Hilton (osea el 90% de los homosexuales).,1,0,0,0,0
509,945794725604417536,"@torosytoritos54 @GuillermoLuja16 @labarquerag70 @05Cesgar @molotovmx @AlfredoJalifeR_ @orazioaguirre @EPalmaM1 @julioperezBPC @Navegaciones @aguirrevictorh @vindicta69 @angelica9091 @JoseAMeadeK @LVidegaray @EPN Es gay, yo respeto pero que no ande de ofrecido.",1,0,0,0,0
510,1114399119794167808,"A moco tendido con la peli de ""Votos de amor"" 😭
Así o más marica? 🙄",1,0,0,0,0
511,1066069521344036864,@alexsuarez_23 Da tu tanda maricon,1,0,0,0,0
512,856886287055376384,"Soy el más #marica cuando veo una #cucaracha !!!! 😖

#asca
#diug",1,0,0,0,0
513,1491057055402442752,"- ¿Porque no puedo hablar del aborto?
Post moderno - “No eres individuo de la especie humana con útero”
- Los transexuales tampoco tienen útero.
Post moderno - “chtm, discurso de odio, cavernícola, retrógrada, y tú pinche Dios que!!” 

Así razonan. 😎",0,0,0,1,0
514,1195712388458258432,"@Cabron_Bisexual Vamos a jugar un poco quien se anota, feliz sábado a todos quien llenará este vacío en mi url url",0,0,0,0,1
515,272166277953507328,Donde estan los maricas?,1,0,0,0,0
516,1370073042496454912,Qué asco el drag mexicano,0,0,0,1,1
517,1254882364356005888,@ElssieIp Hasta que saliste de tu escondite mariquita,1,0,0,0,0
518,1444859292226625536,@ClonMil Quédate con tu Vieja 😜😜😜 pinche viejo joto😃😃 url,1,0,0,0,0
519,1061796982845591552,jotos de gdl con aires de diva no plz,1,0,0,0,0
520,315697845468528640,"""el hijo del Santo, contra el pinche gringo puñal"" asì gritan aquí",1,0,0,0,0
521,1100802397150965760,@AmairaniOrtega No los bebés son una bendición y tienen derecho a vivir cierra tus piernas lesbiana solo profanas el odio a dios te vas a ir al infierno satanas es tu pastor que culpa tiene ese angelito de tu calentura te hubiera gustado que te abortaran? Maldita estupida sologenerasodio muerete,0,1,0,0,0
522,858505033633148928,"Yo solo vine a gritarle ""Puto"" al portero del León, como la damita que url 😌🤘🏼",1,0,0,0,0
523,1433285846275215360,"@Mariana_car05 Soy llorar joto, nomás los débiles lloran!",1,0,0,0,0
524,1431432429835886592,@ContrapesoC @RicardoAlemanMx Un ojo de puta marikita.,1,0,0,0,0
525,1013806856240812032,@neymarjr tiene que jugar en liga de Maricas!,1,0,0,0,0
526,321307392451162112,"Si los transexuales no tuvieran su rostro tan tosco, serían mujeres perfectas, #SuperCuerpos",0,0,0,1,0
527,986573445914804224,"🇪🇸Soy homosexual
🇺🇸 I’m gay
🇮🇹 Sono omosessuale
🇫🇷 Je suis gay
🇩🇪 Ich bin homosexuell
🇸🇦 أنا مثلي
🇲🇽 Vamos, vamos América, que está noche tenemos que url",1,0,0,0,0
528,1035999045775511552,"Lo que siento por esta bola de inútiles homosexuales no se compara con nada, uno de los viajes que mas he disfrutado en la vida. Los amo perros!!! en Coralina Daylight Club url",1,0,0,0,0
529,1307126487674486784,Un joto que no sepa jugar mario kart es como un hetero que no sabe jugar fifa. Shame on you.,1,0,0,0,0
530,743610620235255808,"@estarc62 @SCJN queeee!No puede ser! no me sorprende, después de los homosexuales, siguen cosas peores.Al rato va ser legal los pederastas😱",1,0,0,0,0
531,476739807872569280,Amiguitos tenga los huevos para decirles no y ponerle alto a su amiguitas nalgas prontas.Para que después no andén de maricones llorando!,1,0,0,0,0
532,1017620509662511232,Y hablando de lesbianas.. ya vieron la última foto de Justin Bieber? XD,1,1,0,0,0
533,1410034722143715328,@rollercoaster64 @DonVocero @silvanoaureoles @lopezobrador_ Pide pruebas y se las llevan y se zurra. Así de maricon es.,1,0,0,0,0
534,401857219903225856,"@Sirena_Rock la cita no es ni marica ni de adolorido es una ""Obra Maestra"" :) jajajaja y ya sh.",1,0,0,0,0
535,880790798673088512,#MARICA en otras palabras url,1,0,0,0,0
536,1043000094901977216,"JAJAJAJA QUE MARICÓN 

EStE WEY SE LA VIVE TIRÁNDOLE A MIS TIGRES Y LE VA AL QUERÉTARO 😂😂😂😂😂😂 url",1,0,0,0,0
537,993994657389363200,"Quiero escribir una SciFi donde un grupo de marketeros de los 80 descubre cómo hacer promoción subliminal SÚPER buena.

Pero a la par -y sin el internet- no hacen buen targeting, así que un chingo de niños los “programan” niñas, y viceversa.

Años después PUOM, gente trans.",0,0,0,1,0
538,688188835763589120,El transexual @belindapop me bloqueo en Instagram 😵 url,0,0,0,1,0
539,1539960132481781760,@wulfrano Pute compañurl,0,0,0,0,1
540,445340115620352000,Federer mierda tanto esfuerzo para jugar como marica el Tie Break!! :(,1,0,0,0,0
541,1306463921390452736,@colorsito_ @PinkKokkoa Callate joto que ahí sigues,1,0,0,0,0
542,721948314535526400,"Ya mejor me duermo, no vaya a ser que se me incentive el instinto suicida/darks/marica.",1,0,0,0,0
543,836441624712478720,@miguela62853385 dile a ese amigo y tu  k se vayan ala verga de mi parte! tengan huevos de decírmelo en mi cara putos de mierda!!,1,0,0,0,0
544,1044068600326352768,Neta me tuve que hacer un spoiler pa que todo resultara súper gay 🙄,1,0,0,0,0
545,1425638839335456768,@bta_Demian Un maricón bárbaro.,1,0,0,0,0
546,1281098170529910784,"@Blanca02394201 Jajajajajaja perdiste por default, gané marica😎",1,0,0,0,0
547,1085750380699381760,@NachoRgz @ChumelTorres @LuisitoComunica Son puñales y se pintan las uñas. Para no decir que les tienen miedo a los verdaderos informadores.,1,0,0,0,0
548,754497883013906432,@joalej77 @SancadillaNorte jajaja tenian que ser jotos y amargo y tienes una foto de Rayados jajaja,1,0,0,0,0
549,880820928841736192,"Siempre me da ganas de darle un chirulazo a esta mujer que parece travesti que siempre dice ""me brinca"" #LoQueLeHaceFaltaEsUnBuenBrinco",0,0,0,1,0
550,1027915353589010432,@OlegAraveug Así de homosexual despiertas??? Hahaha,1,0,0,0,0
551,867957761304174592,@lopezdoriga Ahora ya eres tigre maricon. Pinche vendido si quieres vente te pago el boleto para que veas coronarse a las Chivas,1,0,0,0,0
552,759248429700751360,@juanbcrra tu eres por gay,1,0,0,0,0
553,584124647492362240,"@CNNMex Bravo ¡ ¡ ¡, y que los homosexuales ya no se involucren en el look de las modelos.",1,0,0,0,0
554,684621390171906048,"Me cambiaste por una gorda, mísera, machorra y culera. 🖕🏻😎 url",0,1,0,0,0
555,1149085635245830016,"Todd Phillips, director de la Película del  Joker, ya aclaro que este no estará basado en los cómics de DC sino de su propia adaptación e interpretación

Avisados están para que no anden de pinches maricas llorando en sus redes sociales.. Possers url",1,0,0,0,0
556,944350590200459264,@marca Así son de maricas los del @realmadrid  😂😂😂,1,0,0,0,0
557,1536440916524912640,@_nxlsxn @caracoldiaz Es Tatiana el joto. Parece que no la conoces encuerada.,1,0,0,0,0
558,975879157899935616,@VILLALVAZO13 @reforma_222 Ahhhhh pero sus homosexuales pregonando su “Love” por todo el mundo. Son iguales de locos que todos. O hasta peores.,1,0,0,0,0
559,1171404987873804288,"Ya parecen transformers esas madres, y ciertamente soy pobre url",0,0,0,1,0
560,1396198650678849536,Puro joto tóxico y peleonero cumple años en mayo. 💀,1,0,0,0,0
561,1002232032041332736,Puto el que lo lea.,1,0,0,0,0
562,1328933122184974336,Ya están grandes jotos para que se mamen con eso de Disney+. 🙄,1,0,0,0,0
563,733725209199398912,Y señor marica @aesquinca @marthadebayle,1,0,0,0,0
564,770076083987292160,@mariobautista_ el nuevo Juan Gabriel por joto url,1,0,0,0,0
565,309681996441976832,"@papaya_rockera eres un puñal, Papayita.",1,0,0,0,0
566,1073697838599557248,@santigg108 eres un maricon,1,0,0,0,0
567,662101583275032576,@evilblackmx @ACIDminds ¡si! Pinches redes sociales jotas que usan corazones de repente (hace años). url,1,0,0,0,0
568,1445602000104681472,@TV_JOTAS Es que no se podía parar a reclamarle jaja url,1,0,0,0,1
569,768302111209553920,@El_Produ @loculobo @Chivas yo no apuesto con jotos no pagan,1,0,0,0,0
570,752047906455101440,@JoseHin27 no andes de llorón joto,1,0,0,0,0
571,363002874294317056,@NFLenmiADN Los maricones de los 49s,1,0,0,0,0
572,981340044450557952,"Me llamó “muñequito”... pinche joto, ya ni mis tías.",1,0,0,0,0
573,741753775505866752,"Mis ""juegos del hambre""  fue MATRIX!! ,  putos milenials jotos 😉",1,0,0,0,0
574,619344392386547712,@hersanmx @GAINFANTE @nolocuentestv así es de Maricon!! No tiene palabra!! Jajaja #Patetico,1,0,0,0,0
575,1289949234263818240,@EVIDEGARAY @SofiaRiveraT Que linda tu abuelita gay @EVIDEGARAY  eres puñal url,1,0,0,0,0
576,274575947498401792,Si son bien jotos!!!!,1,0,0,0,0
577,919754850161881216,"Si no traes un peinado de Gokú, entonces no eres lesbiana",0,1,0,0,0
578,898929154107654144,"Esos weyes que tienen cejas de travesti sabe que me dan, como la jota de la tele",0,0,0,1,0
579,1541193128178135040,MARIQUITA SIN CALZONES ! url,1,0,0,0,0
580,1500129949260423168,🥰 Monterrey (y sus mariquitas) url,1,0,0,0,0
581,580185383004176384,Sigues siendo el mismo marica de siempre,1,0,0,0,0
582,763535296583507968,"El Waze es para mariquitas, un verdadero macho alfa lomo plateado barba cerrada nalga torneada, se mete por donde su instinto animal le dice",1,0,0,0,0
583,704781026988392448,@AndrewsGamez jajaja no seas joto,1,0,0,0,0
584,699694764518567936,Manny Pacquiao: “ #Homosexuales son peores que los animales” url,1,0,0,0,0
585,1089337861395013632,"Me acabo de acordar que Juanpa me dijo que su mamá pensó que yo era lesbiana.
YA VEN QUE SI ME URGE NOVIO",0,1,0,0,0
586,1063162991556919168,"@eggman1979 Te iba a decir algo de tú mamá pero mejor te digo que Jiménez es puñal, Cuahumello es analfabeto, Lainez es un inflado que no sirve para nada y Ochoa es una mamada de portero, creo que te ofende más (y sigue sin ser el 1% 😂😂)",1,0,0,0,0
587,776097311634010112,Yo no tengo nada en contra de los homosexuales. De hecho tengo varios amigos americanistas pero allá ellos y sus punterías.,1,0,0,0,0
588,1186528335670599680,@FDCRadio No pues esta medio canijo darles consulta a las #MANFLORAS...GAYSurl#TRANSGENEROSurl hasta posiblemente #VIOLINESurl Cañurl,1,0,0,1,1
589,318466867473813504,Entiendan féminas BONITOS los putos !!!,1,0,0,0,0
590,1011993432171143168,"Putas maricas no los pueden tocar porque ya les quebraron el puto pie, puro pinché drama",1,0,0,0,0
591,1481351291129397248,@RubenCharvel El maricón es el tal chineo!,1,0,0,0,0
592,1381985440853544960,"Primero agarro e idiotizó a los jotos, ahora va con las feministas. Esta hija de puta será una delincuente pero saber llegar al mercado. url",1,0,0,0,0
593,1305668917512163328,"@sana_tu_vida El respeto se gana, y mi respeto comienza y termina donde empieza el suyo, pero además yo no le he faltado el respeto a ud. ni a ningún joto en particular pues yo generalice llamando así a todos los que son de culo alegre; perdón por mi sinceridad. Que pase usted una linda tarde.",1,0,0,0,0
594,994401138614022016,@callodehacha @berthisbonita Se me hace que eres puñal,1,0,0,0,0
595,420568035238223872,"Si fuera mujer, definitivamente sería url La mujeres son la perfección",0,0,0,0,1
596,870006444598243328,"Puto el que me de unfollow, ahora que deje tw.
FAV.",1,0,0,0,0
597,736569199657553920,JAJAJAJAJA k marica que me bloqueas por wa @esteban_gv97 no aguantas nada😂😂😂😂😂,1,0,0,0,0
598,1144769994149863424,Parezco puto Omi de duelo Xiaolin url,1,0,0,0,1
599,1400206105133846528,@fcomovaz biejo joto,1,0,0,0,0
600,622200541116960768,Los policías y los jotos.,1,0,0,0,0
601,1178144207799635968,Maricon! Jajajaja url,1,0,0,0,0
602,752230112033054720,@el_viejopaulino  @DiegoMortera @Jvillarrealn  jajajajajajajaja salió llorando el joto cabron jajjj,1,0,0,0,0
603,205665448442863616,@GilGarza11 te vez bien joto como siempre jajajaja!,1,0,0,0,0
604,537401128074235904,"ES : Kirk Cameron: “Dios odia a los gays, van a ir al infierno”  - Yo no escogí ser heterosexual pero todos esos… url",1,0,0,0,0
605,405986231114145792,"#LoMásLeídodeLaI » Envían a ""Las Machorras"" al Cereso url",0,1,0,0,0
606,714973526772490240,"Desde cuando puto se hizo sinónimo de gay, joto, puñetas, marica, bombillo, manocaida? No sean hipócritas @FIFAcom puto es puto y ya.",1,0,0,0,0
607,1188284274950266880,@gallon100 @peponrsk @paliplax @DAVIDRINCONGZ Que chingue su madre el puñal chivista del pali,1,0,0,0,0
608,451107988749570048,"—Papá ¿A qué hijo quieres más?

—Son mis hijos, a los dos los quiero por igual.

—Pero somos tres.

—Sí, pero el maricón no cuenta.",1,0,0,0,0
609,450471921927221248,"Mañana podrán salir todos! ya que no habrá delincuentes! todos estaran crudos o borrachos, porque gano su equipo de maricas",1,0,0,0,0
610,1292716174241931264,"@jimenice Capitan America es un marica, que cambio a Tony por su amigo asesino",1,0,0,0,0
611,1453775751740891136,"Si se va a vestir de puta como todos los años en halloween por lo menos en este año si PÓNGANSE DESODORANTE, luego anda bien HEDIONDA CON su suspensorio y arnés imitación piel todo sudado, lleno de meco de desconocido. RESPETO",1,0,0,0,1
612,1525945510866997248,"Me reeemputa que dejen jugar mujeres trans en torneos femeniles, como vergas bloqueas a un@ cabron@ de 1.80 que pesa el doble que tú y tiene el triple de fuerza",0,0,0,1,0
613,1267217752978264064,Puto url,1,0,0,0,0
614,1007805169785016448,"@caballonegro Por mi está OK que lo señalen. Es solo el hombres, mujeres Y TRANS que me da aaaaaaaaaa",0,0,0,1,0
615,600678574006239232,Como cuando te maquillas un chingo para dejar de verte como una mujer fea y entonces te ves como un travesti feo. url,0,0,0,1,0
616,748623757413998592,@mrAndresPuentes por que salio libre el puto ??,1,0,0,0,0
617,683916615180668928,"@Anahi ERES UN ASCO DE PERSONA. Ya que eres la muñequita del homosexual pendejo ese, mínimo haz algo por el estado que te alimenta. ¡ZORRA!",1,0,0,0,0
618,1439968008647086080,"Muy buenos y triunfadores de clásicos y excelente inicio de semana tengan todos ustedes, menos a los que se quejan a DDHH, a esos no por maricas y LyLurl",1,0,0,0,0
619,1344696932623659008,@ElMexParienton Ya ves puros chistes de jotos q onda,1,0,0,0,0
620,174263970734161920,@MarthaaZapata obesa y machorrita,0,1,0,0,0
621,1195893958410490112,Che marica url,1,0,0,0,0
622,1028512628497428352,@July46918263 Eh no mames tampoco soy joto,1,0,0,0,0
623,1388363129810145280,@Vrds05 @jorgenavarro94 @sergiomj18 Trío de jotos,1,0,0,0,0
624,905618690791677952,"Estos maricas le echan mix de michelada a sus cervezas. Bueno, comprando pura cerveza culera, ha de ser normal.",1,0,0,0,0
625,1495110370880598016,"@soymaestramiel Me escriben vieja gacha indios pata rajadas y lesbiana vieja loca, comes pollito muerta de hambre en Youtube",0,1,0,0,0
626,909793869876703232,"Cabron de nombre Raro diciendo ser mi camarada y haciendo pendejadas al Actual Galan de una Ex Mutua
Puto, RÍFATE SOLO PUÑAL
NI TE CONOZCO 😡",1,0,0,0,0
